pm25,DEWP,HUMI,PRES,TEMP,Iws,wd_NE,wd_NW,wd_SE,wd_cv,hour_sin,hour_cos,month_sin,month_cos,is_weekend,season_sin,season_cos,precipitation,Iprec,datetime,year,month,day,hour
53.0,19.0,65.0,998.0,26.0,11.18,0,1,0,0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-13 06:00:00,2015,7,13,6
42.0,18.0,54.0,998.0,28.0,1.79,1,0,0,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-13 07:00:00,2015,7,13,7
34.0,18.0,48.0,999.0,30.0,3.13,0,1,0,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-13 08:00:00,2015,7,13,8
29.0,17.0,38.0,999.0,33.0,3.13,1,0,0,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-13 09:00:00,2015,7,13,9
29.0,15.0,28.0,999.0,36.0,4.92,1,0,0,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-13 10:00:00,2015,7,13,10
19.0,14.0,26.0,999.0,36.0,1.79,0,0,1,0,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-13 11:00:00,2015,7,13,11
19.0,12.0,21.0,998.0,38.0,1.79,0,0,0,1,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-13 12:00:00,2015,7,13,12
16.0,12.0,21.0,997.0,38.0,3.13,0,0,1,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-13 13:00:00,2015,7,13,13
24.0,13.0,21.0,997.0,39.0,4.92,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-13 14:00:00,2015,7,13,14
34.0,13.0,21.0,996.0,39.0,8.05,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-13 15:00:00,2015,7,13,15
40.0,13.0,20.0,996.0,40.0,3.13,0,0,0,1,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-13 16:00:00,2015,7,13,16
31.0,15.0,24.0,996.0,39.0,4.92,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-13 17:00:00,2015,7,13,17
37.0,14.0,24.0,996.0,38.0,10.73,0,0,1,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-13 18:00:00,2015,7,13,18
44.0,13.0,23.0,997.0,37.0,14.75,0,0,1,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-13 19:00:00,2015,7,13,19
49.0,14.0,26.0,997.0,36.0,17.88,0,0,1,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-13 20:00:00,2015,7,13,20
54.0,15.0,30.0,998.0,35.0,21.01,0,0,1,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-13 21:00:00,2015,7,13,21
60.0,18.0,48.0,999.0,30.0,0.89,0,0,0,1,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-13 22:00:00,2015,7,13,22
64.0,17.0,43.0,1000.0,31.0,1.79,0,0,1,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-13 23:00:00,2015,7,13,23
64.0,17.0,45.0,1000.0,30.0,4.92,0,0,1,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 00:00:00,2015,7,14,0
50.0,18.0,48.0,1001.0,30.0,6.71,0,0,1,0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.2,0.2,2015-07-14 01:00:00,2015,7,14,1
31.0,20.0,69.0,1003.0,26.0,8.94,0,1,0,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 02:00:00,2015,7,14,2
24.0,21.0,83.0,1003.0,24.0,13.86,0,1,0,0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 03:00:00,2015,7,14,3
29.0,20.0,78.0,1003.0,24.0,1.79,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 04:00:00,2015,7,14,4
26.0,20.0,73.0,1003.0,25.0,4.02,0,1,0,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 05:00:00,2015,7,14,5
30.0,20.0,78.0,1003.0,24.0,5.81,0,1,0,0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 06:00:00,2015,7,14,6
28.0,19.0,65.0,1004.0,26.0,8.94,0,1,0,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 07:00:00,2015,7,14,7
27.0,19.0,58.0,1004.0,28.0,12.07,0,1,0,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 08:00:00,2015,7,14,8
27.0,18.0,48.0,1004.0,30.0,4.92,1,0,0,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 09:00:00,2015,7,14,9
24.0,18.0,41.0,1005.0,33.0,3.13,0,1,0,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 10:00:00,2015,7,14,10
25.0,17.0,38.0,1004.0,33.0,1.79,0,0,1,0,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 11:00:00,2015,7,14,11
34.0,17.0,36.0,1004.0,34.0,1.79,1,0,0,0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 12:00:00,2015,7,14,12
38.0,16.0,30.0,1003.0,36.0,4.02,0,0,1,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 13:00:00,2015,7,14,13
42.0,16.0,30.0,1002.0,36.0,8.94,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 14:00:00,2015,7,14,14
52.0,16.0,32.0,1002.0,35.0,20.56,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 16:00:00,2015,7,14,16
56.0,17.0,36.0,1002.0,34.0,23.69,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 17:00:00,2015,7,14,17
26.0,16.0,36.0,1003.0,33.0,5.81,0,0,0,1,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 18:00:00,2015,7,14,18
30.0,14.0,33.0,1003.0,32.0,3.13,0,1,0,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 19:00:00,2015,7,14,19
28.0,14.0,35.0,1003.0,31.0,4.92,0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 20:00:00,2015,7,14,20
28.0,15.0,40.0,1004.0,30.0,10.73,0,1,0,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 21:00:00,2015,7,14,21
19.0,14.0,37.0,1005.0,30.0,14.75,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 22:00:00,2015,7,14,22
20.0,14.0,39.0,1005.0,29.0,17.88,0,1,0,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-14 23:00:00,2015,7,14,23
19.0,15.0,47.0,1005.0,27.0,21.01,0,1,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 00:00:00,2015,7,15,0
26.0,14.0,42.0,1005.0,28.0,24.14,0,1,0,0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 01:00:00,2015,7,15,1
22.0,15.0,47.0,1004.0,27.0,25.93,0,1,0,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 02:00:00,2015,7,15,2
26.0,15.0,53.0,1004.0,25.0,29.06,0,1,0,0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 03:00:00,2015,7,15,3
24.0,15.0,53.0,1004.0,25.0,0.89,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 04:00:00,2015,7,15,4
26.0,16.0,57.0,1004.0,25.0,1.78,0,0,0,1,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 05:00:00,2015,7,15,5
28.0,16.0,57.0,1004.0,25.0,1.79,0,1,0,0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 06:00:00,2015,7,15,6
28.0,17.0,57.0,1005.0,26.0,3.58,0,1,0,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 07:00:00,2015,7,15,7
33.0,16.0,50.0,1005.0,27.0,1.79,1,0,0,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 08:00:00,2015,7,15,8
26.0,17.0,51.0,1005.0,28.0,3.13,0,1,0,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 09:00:00,2015,7,15,9
33.0,18.0,54.0,1005.0,28.0,1.79,1,0,0,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 10:00:00,2015,7,15,10
35.0,18.0,48.0,1006.0,30.0,1.79,0,1,0,0,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 11:00:00,2015,7,15,11
42.0,16.0,45.0,1006.0,29.0,4.92,0,1,0,0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 12:00:00,2015,7,15,12
51.0,17.0,45.0,1006.0,30.0,8.94,0,1,0,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 13:00:00,2015,7,15,13
42.0,18.0,48.0,1006.0,30.0,13.86,0,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 14:00:00,2015,7,15,14
37.0,19.0,51.0,1006.0,30.0,17.88,0,1,0,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 15:00:00,2015,7,15,15
38.0,18.0,48.0,1006.0,30.0,21.01,0,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 16:00:00,2015,7,15,16
47.0,19.0,51.0,1005.0,30.0,0.89,0,0,0,1,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 17:00:00,2015,7,15,17
44.0,18.0,48.0,1005.0,30.0,3.13,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 18:00:00,2015,7,15,18
50.0,19.0,58.0,1006.0,28.0,0.89,1,0,0,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 19:00:00,2015,7,15,19
49.0,19.0,61.0,1006.0,27.0,3.13,0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 20:00:00,2015,7,15,20
53.0,19.0,61.0,1006.0,27.0,7.15,0,1,0,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 21:00:00,2015,7,15,21
38.0,18.0,57.0,1006.0,27.0,10.28,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 22:00:00,2015,7,15,22
41.0,18.0,54.0,1007.0,28.0,15.2,0,1,0,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-15 23:00:00,2015,7,15,23
41.0,18.0,54.0,1006.0,28.0,19.22,0,1,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-16 00:00:00,2015,7,16,0
41.0,18.0,61.0,1007.0,26.0,22.35,0,1,0,0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.6,0.6,2015-07-16 01:00:00,2015,7,16,1
57.0,19.0,73.0,1007.0,24.0,26.37,0,1,0,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.3,0.9,2015-07-16 02:00:00,2015,7,16,2
53.0,20.0,83.0,1007.0,23.0,33.52,0,1,0,0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-16 03:00:00,2015,7,16,3
53.0,20.0,88.0,1007.0,22.0,37.54,0,1,0,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-16 04:00:00,2015,7,16,4
47.0,20.0,94.0,1008.0,21.0,3.13,1,0,0,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.1,0.1,2015-07-16 05:00:00,2015,7,16,5
47.0,19.0,88.0,1008.0,21.0,3.13,0,1,0,0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.1,0.2,2015-07-16 06:00:00,2015,7,16,6
44.0,20.0,94.0,1008.0,21.0,8.94,0,1,0,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-16 07:00:00,2015,7,16,7
38.0,20.0,88.0,1008.0,22.0,13.86,0,1,0,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-16 08:00:00,2015,7,16,8
35.0,20.0,88.0,1008.0,22.0,16.99,0,1,0,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-16 09:00:00,2015,7,16,9
29.0,20.0,83.0,1008.0,23.0,4.92,1,0,0,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-16 10:00:00,2015,7,16,10
30.0,20.0,83.0,1008.0,23.0,4.92,0,1,0,0,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-16 11:00:00,2015,7,16,11
28.0,20.0,78.0,1008.0,24.0,12.07,0,1,0,0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-16 12:00:00,2015,7,16,12
32.0,19.0,69.0,1007.0,25.0,19.22,0,1,0,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-16 13:00:00,2015,7,16,13
33.0,19.0,65.0,1007.0,26.0,24.14,0,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-16 14:00:00,2015,7,16,14
23.0,20.0,69.0,1007.0,26.0,29.06,0,1,0,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-16 15:00:00,2015,7,16,15
27.0,20.0,69.0,1006.0,26.0,33.98,0,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-16 16:00:00,2015,7,16,16
22.0,20.0,69.0,1006.0,26.0,38.0,0,1,0,0,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-16 17:00:00,2015,7,16,17
28.0,20.0,69.0,1006.0,26.0,42.02,0,1,0,0,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-16 18:00:00,2015,7,16,18
29.0,19.0,69.0,1006.0,25.0,43.81,0,1,0,0,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-16 19:00:00,2015,7,16,19
28.0,20.0,78.0,1007.0,24.0,0.89,0,0,0,1,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-16 20:00:00,2015,7,16,20
38.0,20.0,78.0,1008.0,24.0,1.79,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-16 21:00:00,2015,7,16,21
48.0,20.0,78.0,1008.0,24.0,3.58,1,0,0,0,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-16 22:00:00,2015,7,16,22
44.0,20.0,83.0,1008.0,23.0,5.37,1,0,0,0,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-16 23:00:00,2015,7,16,23
37.0,20.0,83.0,1008.0,23.0,9.39,1,0,0,0,0.0,1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-17 00:00:00,2015,7,17,0
18.0,20.0,88.0,1008.0,22.0,14.31,1,0,0,0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-17 01:00:00,2015,7,17,1
13.0,19.0,83.0,1008.0,22.0,17.44,1,0,0,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-17 02:00:00,2015,7,17,2
16.0,19.0,83.0,1007.0,22.0,20.57,1,0,0,0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-17 03:00:00,2015,7,17,3
25.0,19.0,83.0,1007.0,22.0,23.7,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-17 04:00:00,2015,7,17,4
18.0,18.0,78.0,1007.0,22.0,26.83,1,0,0,0,0.9659258262890683,0.25881904510252074,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-17 05:00:00,2015,7,17,5
23.0,18.0,73.0,1008.0,23.0,28.62,1,0,0,0,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-17 06:00:00,2015,7,17,6
25.0,18.0,73.0,1008.0,23.0,29.51,1,0,0,0,0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-17 07:00:00,2015,7,17,7
19.0,18.0,78.0,1008.0,22.0,31.3,1,0,0,0,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-17 08:00:00,2015,7,17,8
19.0,19.0,83.0,1008.0,22.0,4.02,0,1,0,0,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,1.3,1.3,2015-07-17 09:00:00,2015,7,17,9
25.0,19.0,78.0,1008.0,23.0,7.15,0,1,0,0,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,2.7,4.0,2015-07-17 10:00:00,2015,7,17,10
27.0,20.0,88.0,1008.0,22.0,11.17,0,1,0,0,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,1.6,5.6,2015-07-17 11:00:00,2015,7,17,11
22.0,21.0,88.0,1008.0,23.0,16.09,0,1,0,0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.1,5.7,2015-07-17 12:00:00,2015,7,17,12
30.0,20.0,78.0,1007.0,24.0,20.11,0,1,0,0,-0.2588190451025208,-0.9659258262890683,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-17 13:00:00,2015,7,17,13
29.0,20.0,69.0,1007.0,26.0,24.13,0,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-17 14:00:00,2015,7,17,14
30.0,20.0,69.0,1006.0,26.0,27.26,0,1,0,0,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-17 15:00:00,2015,7,17,15
36.0,20.0,65.0,1006.0,27.0,29.05,0,1,0,0,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-17 16:00:00,2015,7,17,16
50.0,19.0,58.0,1006.0,28.0,0.89,0,0,0,1,-0.9659258262890683,-0.25881904510252063,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-17 17:00:00,2015,7,17,17
53.0,20.0,65.0,1005.0,27.0,1.78,0,0,0,1,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-17 18:00:00,2015,7,17,18
60.0,19.0,61.0,1006.0,27.0,2.67,0,0,0,1,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-17 19:00:00,2015,7,17,19
71.0,21.0,83.0,1006.0,24.0,3.56,0,0,0,1,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-17 20:00:00,2015,7,17,20
70.0,20.0,73.0,1006.0,25.0,4.45,0,0,0,1,-0.7071067811865477,0.7071067811865474,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-17 21:00:00,2015,7,17,21
68.0,21.0,83.0,1006.0,24.0,5.34,0,0,0,1,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-17 22:00:00,2015,7,17,22
79.0,21.0,83.0,1006.0,24.0,6.23,0,0,0,1,-0.25881904510252157,0.9659258262890681,-0.4999999999999997,-0.8660254037844388,0,1.0,6.123233995736766e-17,0.0,0.0,2015-07-17 23:00:00,2015,7,17,23
82.0,22.0,88.0,1006.0,24.0,7.12,0,0,0,1,0.0,1.0,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.8,0.8,2015-07-18 00:00:00,2015,7,18,0
67.0,20.0,83.0,1006.0,23.0,3.13,0,1,0,0,0.25881904510252074,0.9659258262890683,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,3.0,3.8,2015-07-18 01:00:00,2015,7,18,1
38.0,21.0,88.0,1006.0,23.0,6.26,0,1,0,0,0.49999999999999994,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,0.0,0.0,2015-07-18 02:00:00,2015,7,18,2
69.0,21.0,94.0,1006.0,22.0,9.39,0,1,0,0,0.7071067811865476,0.7071067811865476,-0.4999999999999997,-0.8660254037844388,1,1.0,6.123233995736766e-17,5.4,5.4,2015-07-18 03:00:00,2015,7,18,3
